Facility ID,Facility Name,Address,City/Town,State,ZIP Code,County/Parish,Telephone Number,Measure ID,Measure Name,Score,Sample,Footnote,Start Date,End Date
361327,COMMUNITY HOSPITALS AND WELLNESS CENTERS,909 EAST SNYDER AVENUE,MONTPELIER,OH,43543,WILLIAMS,(419) 636-1131,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361327,COMMUNITY HOSPITALS AND WELLNESS CENTERS,909 EAST SNYDER AVENUE,MONTPELIER,OH,43543,WILLIAMS,(419) 636-1131,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361327,COMMUNITY HOSPITALS AND WELLNESS CENTERS,909 EAST SNYDER AVENUE,MONTPELIER,OH,43543,WILLIAMS,(419) 636-1131,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
361328,PROMEDICA DEFIANCE REGIONAL HOSPITAL,1200 RALSTON AVENUE,DEFIANCE,OH,43512,DEFIANCE,(419) 783-6955,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024
361328,PROMEDICA DEFIANCE REGIONAL HOSPITAL,1200 RALSTON AVENUE,DEFIANCE,OH,43512,DEFIANCE,(419) 783-6955,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361328,PROMEDICA DEFIANCE REGIONAL HOSPITAL,1200 RALSTON AVENUE,DEFIANCE,OH,43512,DEFIANCE,(419) 783-6955,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361328,PROMEDICA DEFIANCE REGIONAL HOSPITAL,1200 RALSTON AVENUE,DEFIANCE,OH,43512,DEFIANCE,(419) 783-6955,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024
361329,WYANDOT MEMORIAL HOSPITAL,885 NORTH SANDUSKY AVENUE,UPPER SANDUSKY,OH,43351,WYANDOT,(419) 294-4991,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361329,WYANDOT MEMORIAL HOSPITAL,885 NORTH SANDUSKY AVENUE,UPPER SANDUSKY,OH,43351,WYANDOT,(419) 294-4991,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361329,WYANDOT MEMORIAL HOSPITAL,885 NORTH SANDUSKY AVENUE,UPPER SANDUSKY,OH,43351,WYANDOT,(419) 294-4991,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361329,WYANDOT MEMORIAL HOSPITAL,885 NORTH SANDUSKY AVENUE,UPPER SANDUSKY,OH,43351,WYANDOT,(419) 294-4991,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,5,01/01/2024,12/31/2024
361330,HOCKING VALLEY COMMUNITY HOSPITAL,601 STATE ROUTE 664N,LOGAN,OH,43138,HOCKING,(740) 380-8000,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361330,HOCKING VALLEY COMMUNITY HOSPITAL,601 STATE ROUTE 664N,LOGAN,OH,43138,HOCKING,(740) 380-8000,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361330,HOCKING VALLEY COMMUNITY HOSPITAL,601 STATE ROUTE 664N,LOGAN,OH,43138,HOCKING,(740) 380-8000,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361330,HOCKING VALLEY COMMUNITY HOSPITAL,601 STATE ROUTE 664N,LOGAN,OH,43138,HOCKING,(740) 380-8000,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,5,01/01/2024,12/31/2024
361331,ADENA FAYETTE MEDICAL CENTER,1430 COLUMBUS AVENUE,WASHINGTON CH,OH,43160,FAYETTE,(740) 335-1210,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361331,ADENA FAYETTE MEDICAL CENTER,1430 COLUMBUS AVENUE,WASHINGTON CH,OH,43160,FAYETTE,(740) 335-1210,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361331,ADENA FAYETTE MEDICAL CENTER,1430 COLUMBUS AVENUE,WASHINGTON CH,OH,43160,FAYETTE,(740) 335-1210,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361331,ADENA FAYETTE MEDICAL CENTER,1430 COLUMBUS AVENUE,WASHINGTON CH,OH,43160,FAYETTE,(740) 335-1210,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
361332,HIGHLAND DISTRICT HOSPITAL,1275 NORTH HIGH STREET,HILLSBORO,OH,45133,HIGHLAND,(937) 393-6100,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361332,HIGHLAND DISTRICT HOSPITAL,1275 NORTH HIGH STREET,HILLSBORO,OH,45133,HIGHLAND,(937) 393-6100,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361332,HIGHLAND DISTRICT HOSPITAL,1275 NORTH HIGH STREET,HILLSBORO,OH,45133,HIGHLAND,(937) 393-6100,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361332,HIGHLAND DISTRICT HOSPITAL,1275 NORTH HIGH STREET,HILLSBORO,OH,45133,HIGHLAND,(937) 393-6100,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,5,01/01/2024,12/31/2024
361333,FULTON COUNTY HEALTH CENTER,725 SOUTH SHOOP AVENUE,WAUSEON,OH,43567,FULTON,(419) 335-2015,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024
361333,FULTON COUNTY HEALTH CENTER,725 SOUTH SHOOP AVENUE,WAUSEON,OH,43567,FULTON,(419) 335-2015,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024
361333,FULTON COUNTY HEALTH CENTER,725 SOUTH SHOOP AVENUE,WAUSEON,OH,43567,FULTON,(419) 335-2015,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024
361333,FULTON COUNTY HEALTH CENTER,725 SOUTH SHOOP AVENUE,WAUSEON,OH,43567,FULTON,(419) 335-2015,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,5,01/01/2024,12/31/2024
361334,ADENA PIKE MEDICAL CENTER,100 DAWN LANE,WAVERLY,OH,45690,PIKE,(740) 947-2186,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024
361334,ADENA PIKE MEDICAL CENTER,100 DAWN LANE,WAVERLY,OH,45690,PIKE,(740) 947-2186,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024
361334,ADENA PIKE MEDICAL CENTER,100 DAWN LANE,WAVERLY,OH,45690,PIKE,(740) 947-2186,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024
361334,ADENA PIKE MEDICAL CENTER,100 DAWN LANE,WAVERLY,OH,45690,PIKE,(740) 947-2186,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024
363300,CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER,3333 BURNET AVENUE,CINCINNATI,OH,45229,HAMILTON,(513) 636-3333,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,19,01/01/2024,12/31/2024
363302,RAINBOW BABIES AND CHILDRENS HOSPITAL,11100 EUCLID AVENUE,CLEVELAND,OH,44106,CUYAHOGA,(216) 844-1000,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,19,01/01/2024,12/31/2024
363303,AKRON CHILDREN'S HOSPITAL,1 PERKINS SQUARE,AKRON,OH,44308,SUMMIT,(330) 543-8290,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,19,01/01/2024,12/31/2024
363304,CLEVELAND CLINIC CHILDREN'S HOSPITAL FOR REHAB,"2801 MARTIN LUTHER KING, JR DRIVE",CLEVELAND,OH,44104,CUYAHOGA,(216) 448-6400,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,19,01/01/2024,12/31/2024
363305,NATIONWIDE CHILDREN'S HOSPITAL,700 CHILDREN'S DRIVE,COLUMBUS,OH,43205,FRANKLIN,(614) 722-2000,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,19,01/01/2024,12/31/2024
363306,DAYTON CHILDRENS HOSPITAL,1 CHILDRENS PLZ,DAYTON,OH,45404,MONTGOMERY,(937) 641-5509,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,19,01/01/2024,12/31/2024
363308,SHRINERS HOSPITALS FOR CHILDREN,"1 CHILDREN'S PLAZA, 2 WEST",DAYTON,OH,45404,MONTGOMERY,(513) 872-6000,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,19,01/01/2024,12/31/2024
363309,"NATIONWIDE CHILDREN'S HOSPITAL TOLEDO, LLC",2213 CHERRY STREET,TOLEDO,OH,43608,LUCAS,(419) 251-3232,SM_7,Maternal Morbidity Structural Measure,Not Available,Not Applicable,19,01/01/2024,12/31/2024
